user_id,text,timestamp,label
1034,Nothing makes me happy anymore,2024-06-20,1
1406,I can't find joy in anything,2024-12-07,1
1686,I can't find joy in anything,2024-04-08,1
903,I have no motivation anymore,2024-03-17,1
1797,Today was a relaxing day,2024-03-04,0
490,I feel like nobody understands me,2024-07-05,1
1250,Today was a relaxing day,2024-10-28,0
1157,I am excited about tomorrow,2024-01-22,0
1776,I feel hopeless about my future,2024-02-03,1
401,I feel very sad and lonely,2024-05-25,1
1372,I have no motivation anymore,2024-03-28,1
1708,I am excited about tomorrow,2024-03-27,0
1607,I feel tired of everything,2024-09-27,1
1165,I feel like nobody understands me,2024-07-16,1
1746,I feel like nobody understands me,2024-08-13,1
1137,I feel hopeless about my future,2024-01-30,1
1648,I am excited about tomorrow,2024-06-01,0
14,Today was a relaxing day,2024-07-23,0
345,I feel like nobody understands me,2024-02-10,1
1907,I had a good conversation today,2024-02-21,0
1121,Today was a relaxing day,2024-06-16,0
1030,I enjoyed spending time with friends,2024-02-19,0
319,I had a good conversation today,2024-02-07,0
658,I had a great day today,2024-02-04,0
529,I watched a great movie today,2024-07-31,0
306,Nothing makes me happy anymore,2024-10-10,1
749,I had a great day today,2024-07-18,0
706,I feel very sad and lonely,2024-09-15,1
728,I feel tired of everything,2024-02-15,1
927,Today was a relaxing day,2024-02-07,0
1286,I feel like nobody understands me,2024-07-13,1
1,I can't find joy in anything,2024-06-14,1
870,I feel very sad and lonely,2024-10-24,1
994,I feel happy and motivated,2024-05-23,0
1856,I can't find joy in anything,2024-03-10,1
1711,Nothing makes me happy anymore,2024-04-14,1
1852,I enjoyed spending time with friends,2024-05-28,0
1594,I feel like nobody understands me,2024-01-25,1
506,I feel tired of everything,2024-07-03,1
681,I feel happy and motivated,2024-01-21,0
1551,I enjoyed a nice walk outside,2024-11-17,0
1239,I watched a great movie today,2024-04-24,0
640,Today was productive and fun,2024-10-11,0
1020,I watched a great movie today,2024-07-05,0
958,I feel hopeless about my future,2024-08-30,1
1065,I had a good conversation today,2024-09-27,0
645,Nothing makes me happy anymore,2024-11-14,1
1143,I had a great day today,2024-03-27,0
1128,Nothing makes me happy anymore,2024-10-06,1
264,I have no motivation anymore,2024-01-29,1
867,I love playing sports,2024-10-18,0
591,I can't find joy in anything,2024-02-10,1
1137,I have no motivation anymore,2024-02-15,1
579,I feel tired of everything,2024-01-01,1
1233,I enjoyed a nice walk outside,2024-09-27,0
1763,Today was productive and fun,2024-02-29,0
649,Life feels meaningless,2024-07-15,1
1891,I feel very sad and lonely,2024-08-28,1
727,Today was a relaxing day,2024-08-20,0
1358,I can't find joy in anything,2024-03-21,1
423,I feel empty inside,2024-05-19,1
1920,Today was productive and fun,2024-11-07,0
1907,I have no motivation anymore,2024-07-20,1
733,I had a good conversation today,2024-03-26,0
1658,I feel very sad and lonely,2024-12-09,1
1155,I watched a great movie today,2024-02-03,0
1110,I feel happy and motivated,2024-10-22,0
1805,Life feels meaningless,2024-01-22,1
1646,Nothing makes me happy anymore,2024-12-24,1
1514,I had a good conversation today,2024-09-21,0
1161,Nothing makes me happy anymore,2024-04-29,1
867,I feel very lonely these days,2024-07-12,1
865,I feel very sad and lonely,2024-06-08,1
1518,I feel like nobody understands me,2024-06-22,1
1571,I had a good conversation today,2024-06-04,0
1838,I feel very sad and lonely,2024-12-06,1
1192,I had a good conversation today,2024-12-28,0
616,I had a great day today,2024-09-08,0
1743,I watched a great movie today,2024-02-10,0
1411,I watched a great movie today,2024-12-18,0
644,I feel very sad and lonely,2024-07-23,1
1210,I feel very lonely these days,2024-10-29,1
162,I enjoyed a nice walk outside,2024-12-17,0
1840,I had a great day today,2024-08-19,0
1304,I enjoyed spending time with friends,2024-01-25,0
993,I feel very lonely these days,2024-08-06,1
478,Today was productive and fun,2024-10-10,0
523,Today was productive and fun,2024-02-02,0
1805,Nothing makes me happy anymore,2024-04-14,1
899,I feel like nobody understands me,2024-08-12,1
748,I have no motivation anymore,2024-11-17,1
1148,I can't find joy in anything,2024-08-20,1
750,Today was a relaxing day,2024-03-26,0
1181,I can't find joy in anything,2024-11-14,1
1694,I enjoyed spending time with friends,2024-12-05,0
1725,I enjoyed a nice walk outside,2024-09-29,0
285,I enjoyed spending time with friends,2024-12-07,0
427,Today was productive and fun,2024-12-16,0
1939,Nothing makes me happy anymore,2024-09-09,1
999,I enjoyed spending time with friends,2024-09-25,0
756,I have no motivation anymore,2024-06-19,1
926,I love playing sports,2024-05-26,0
191,I enjoyed spending time with friends,2024-05-14,0
963,I feel empty inside,2024-12-10,1
1688,I am excited about tomorrow,2024-09-30,0
1204,Today was a relaxing day,2024-09-08,0
434,Nothing makes me happy anymore,2024-12-09,1
65,I have no motivation anymore,2024-01-12,1
1507,I watched a great movie today,2024-07-16,0
1177,I had a good conversation today,2024-04-22,0
541,I feel happy and motivated,2024-02-14,0
1830,I feel happy and motivated,2024-03-28,0
1543,I feel tired of everything,2024-04-14,1
1482,I watched a great movie today,2024-08-05,0
960,I had a great day today,2024-05-13,0
498,I can't find joy in anything,2024-11-16,1
193,I feel very lonely these days,2024-08-18,1
683,I enjoyed a nice walk outside,2024-10-26,0
421,I enjoyed a nice walk outside,2024-02-14,0
795,Nothing makes me happy anymore,2024-02-09,1
436,I feel like nobody understands me,2024-11-06,1
942,I feel empty inside,2024-10-11,1
1997,I enjoyed spending time with friends,2024-07-28,0
1237,I feel very lonely these days,2024-05-30,1
536,I watched a great movie today,2024-05-18,0
872,I love playing sports,2024-08-31,0
237,Today was productive and fun,2024-04-19,0
1105,I feel very lonely these days,2024-09-10,1
91,I had a good conversation today,2024-04-09,0
1902,I enjoyed spending time with friends,2024-12-25,0
1384,I feel tired of everything,2024-01-23,1
481,I love playing sports,2024-02-11,0
472,I have no motivation anymore,2024-03-12,1
1449,I enjoyed a nice walk outside,2024-02-01,0
942,Life feels meaningless,2024-11-20,1
1580,I have no motivation anymore,2024-08-12,1
379,I feel happy and motivated,2024-08-01,0
792,I love playing sports,2024-06-16,0
1094,Today was a relaxing day,2024-11-14,0
1654,I feel empty inside,2024-05-19,1
289,I enjoyed a nice walk outside,2024-10-12,0
345,I enjoyed spending time with friends,2024-04-01,0
1373,Nothing makes me happy anymore,2024-02-09,1
1980,I feel like nobody understands me,2024-09-25,1
621,I feel hopeless about my future,2024-04-06,1
1442,I feel empty inside,2024-12-10,1
1996,I enjoyed spending time with friends,2024-01-05,0
1808,I feel happy and motivated,2024-12-22,0
1273,I feel very sad and lonely,2024-03-21,1
1413,I love playing sports,2024-05-09,0
1026,I had a good conversation today,2024-07-18,0
400,I had a great day today,2024-09-03,0
418,I have no motivation anymore,2024-07-05,1
1163,I love playing sports,2024-11-08,0
234,I had a great day today,2024-09-18,0
1478,I feel tired of everything,2024-06-05,1
1803,I feel like nobody understands me,2024-08-30,1
1721,I feel empty inside,2024-12-17,1
535,I feel happy and motivated,2024-03-23,0
103,I watched a great movie today,2024-02-15,0
1479,I feel very sad and lonely,2024-04-30,1
787,I can't find joy in anything,2024-07-07,1
1706,I am excited about tomorrow,2024-02-20,0
1075,I feel empty inside,2024-05-30,1
1469,I feel tired of everything,2024-04-26,1
796,I feel hopeless about my future,2024-07-29,1
363,Nothing makes me happy anymore,2024-10-14,1
971,I feel very lonely these days,2024-07-25,1
682,Today was productive and fun,2024-04-01,0
500,Nothing makes me happy anymore,2024-10-10,1
126,I can't find joy in anything,2024-10-07,1
320,I had a great day today,2024-07-28,0
1105,I had a great day today,2024-06-07,0
994,I feel like nobody understands me,2024-05-13,1
811,I feel like nobody understands me,2024-03-20,1
1161,Today was productive and fun,2024-03-23,0
951,I feel tired of everything,2024-08-07,1
1964,I feel very lonely these days,2024-11-05,1
1638,I feel very lonely these days,2024-06-16,1
35,I am excited about tomorrow,2024-07-28,0
1320,I feel empty inside,2024-08-05,1
1915,I feel tired of everything,2024-03-23,1
939,I had a good conversation today,2024-06-18,0
871,Today was productive and fun,2024-04-03,0
1917,Today was productive and fun,2024-12-09,0
317,I have no motivation anymore,2024-06-29,1
274,I feel happy and motivated,2024-08-16,0
752,I am excited about tomorrow,2024-08-12,0
401,I had a good conversation today,2024-10-14,0
1230,I enjoyed spending time with friends,2024-07-18,0
873,Nothing makes me happy anymore,2024-04-27,1
842,I feel very lonely these days,2024-05-18,1
130,I am excited about tomorrow,2024-11-14,0
649,I feel happy and motivated,2024-05-16,0
1882,I love playing sports,2024-11-26,0
1935,Nothing makes me happy anymore,2024-05-14,1
1010,I have no motivation anymore,2024-11-04,1
1944,I enjoyed a nice walk outside,2024-07-01,0
830,I enjoyed a nice walk outside,2024-07-25,0
789,Today was productive and fun,2024-06-12,0
163,I have no motivation anymore,2024-03-18,1
1800,Today was a relaxing day,2024-07-03,0
1206,I enjoyed a nice walk outside,2024-08-03,0
256,I feel happy and motivated,2024-01-02,0
200,I can't find joy in anything,2024-10-01,1
1600,I enjoyed a nice walk outside,2024-12-12,0
610,I feel like nobody understands me,2024-07-19,1
1123,I love playing sports,2024-03-07,0
1472,I enjoyed a nice walk outside,2024-03-13,0
1975,I had a great day today,2024-08-30,0
1271,I feel happy and motivated,2024-11-27,0
1021,I feel happy and motivated,2024-09-25,0
740,I have no motivation anymore,2024-05-30,1
1546,I enjoyed a nice walk outside,2024-11-26,0
1523,I feel empty inside,2024-11-09,1
531,I enjoyed a nice walk outside,2024-12-01,0
1424,I love playing sports,2024-02-01,0
826,I feel empty inside,2024-06-10,1
97,Today was a relaxing day,2024-10-11,0
1004,I can't find joy in anything,2024-01-26,1
881,I feel happy and motivated,2024-02-21,0
1208,I enjoyed a nice walk outside,2024-11-06,0
459,Today was a relaxing day,2024-03-27,0
430,I feel very lonely these days,2024-11-29,1
1962,Today was a relaxing day,2024-03-09,0
1695,I feel empty inside,2024-05-22,1
576,Life feels meaningless,2024-09-12,1
704,I can't find joy in anything,2024-03-26,1
756,I feel tired of everything,2024-02-22,1
1239,Today was productive and fun,2024-01-29,0
410,I enjoyed spending time with friends,2024-11-07,0
1159,Today was a relaxing day,2024-08-18,0
1326,I watched a great movie today,2024-08-12,0
1433,I had a great day today,2024-10-21,0
1129,I had a great day today,2024-12-26,0
1635,I had a good conversation today,2024-03-23,0
1217,I feel very lonely these days,2024-02-16,1
708,I feel very lonely these days,2024-06-12,1
1036,I feel empty inside,2024-01-08,1
470,Today was productive and fun,2024-08-19,0
324,I love playing sports,2024-06-26,0
1867,I enjoyed a nice walk outside,2024-10-20,0
1117,I feel very sad and lonely,2024-07-30,1
1372,Today was productive and fun,2024-06-24,0
1039,Today was a relaxing day,2024-02-23,0
1795,I feel like nobody understands me,2024-01-23,1
444,I feel hopeless about my future,2024-02-12,1
1333,I enjoyed a nice walk outside,2024-05-13,0
817,I have no motivation anymore,2024-03-16,1
1975,I feel hopeless about my future,2024-11-07,1
955,I had a good conversation today,2024-04-22,0
1964,Nothing makes me happy anymore,2024-12-21,1
283,I love playing sports,2024-02-12,0
917,I feel empty inside,2024-07-04,1
1927,I feel very lonely these days,2024-07-11,1
1355,I feel empty inside,2024-11-25,1
1901,I watched a great movie today,2024-10-11,0
502,I can't find joy in anything,2024-12-19,1
1088,I enjoyed spending time with friends,2024-07-19,0
1960,I had a good conversation today,2024-05-22,0
494,I feel hopeless about my future,2024-01-03,1
545,I feel hopeless about my future,2024-01-21,1
1651,Today was a relaxing day,2024-02-14,0
1028,I had a great day today,2024-11-23,0
157,I feel very sad and lonely,2024-09-03,1
1822,I love playing sports,2024-11-03,0
662,I feel like nobody understands me,2024-06-15,1
525,I feel very sad and lonely,2024-07-18,1
1515,I can't find joy in anything,2024-05-31,1
966,I feel very sad and lonely,2024-12-07,1
310,Today was productive and fun,2024-12-25,0
170,I feel tired of everything,2024-06-12,1
1701,I have no motivation anymore,2024-04-29,1
1090,I am excited about tomorrow,2024-07-23,0
1642,I feel tired of everything,2024-01-26,1
169,I had a good conversation today,2024-10-23,0
1515,I have no motivation anymore,2024-06-11,1
1180,I have no motivation anymore,2024-07-27,1
1517,I had a good conversation today,2024-07-07,0
964,I feel very sad and lonely,2024-11-01,1
883,I watched a great movie today,2024-04-17,0
109,Nothing makes me happy anymore,2024-06-08,1
1209,I have no motivation anymore,2024-04-26,1
1254,I had a great day today,2024-12-08,0
554,Today was a relaxing day,2024-05-09,0
749,I had a great day today,2024-08-01,0
587,I love playing sports,2024-01-19,0
1299,I feel empty inside,2024-02-24,1
1479,I had a good conversation today,2024-06-27,0
668,Nothing makes me happy anymore,2024-04-12,1
1552,I enjoyed spending time with friends,2024-10-11,0
1308,I am excited about tomorrow,2024-07-24,0
678,I can't find joy in anything,2024-11-14,1
942,I feel very lonely these days,2024-09-15,1
1398,I had a good conversation today,2024-05-02,0
1190,Life feels meaningless,2024-10-16,1
871,I feel hopeless about my future,2024-07-26,1
1943,I feel tired of everything,2024-06-18,1
1376,I feel hopeless about my future,2024-09-22,1
1408,Nothing makes me happy anymore,2024-09-07,1
953,I had a good conversation today,2024-04-05,0
707,I love playing sports,2024-08-18,0
583,I enjoyed a nice walk outside,2024-10-24,0
1742,I have no motivation anymore,2024-02-28,1
178,I feel tired of everything,2024-12-26,1
1999,I am excited about tomorrow,2024-07-04,0
373,I feel hopeless about my future,2024-10-15,1
285,I love playing sports,2024-05-18,0
1999,Today was a relaxing day,2024-09-10,0
322,I enjoyed a nice walk outside,2024-10-24,0
1465,I enjoyed spending time with friends,2024-06-18,0
698,Life feels meaningless,2024-05-28,1
1735,Nothing makes me happy anymore,2024-04-09,1
278,Today was a relaxing day,2024-05-24,0
928,I love playing sports,2024-03-22,0
357,I can't find joy in anything,2024-12-03,1
230,I am excited about tomorrow,2024-12-25,0
378,I feel like nobody understands me,2024-04-03,1
1577,Life feels meaningless,2024-09-10,1
655,I feel very sad and lonely,2024-05-17,1
1739,Today was productive and fun,2024-05-02,0
1631,Nothing makes me happy anymore,2024-07-29,1
1517,I can't find joy in anything,2024-08-12,1
208,Life feels meaningless,2024-06-11,1
10,I had a great day today,2024-01-30,0
1902,I love playing sports,2024-09-01,0
806,I am excited about tomorrow,2024-07-10,0
1378,Today was a relaxing day,2024-12-18,0
1920,I am excited about tomorrow,2024-12-06,0
1013,I have no motivation anymore,2024-02-20,1
1101,I feel happy and motivated,2024-09-23,0
1432,I watched a great movie today,2024-09-04,0
586,I enjoyed spending time with friends,2024-03-07,0
1699,Today was a relaxing day,2024-01-05,0
1566,I feel happy and motivated,2024-03-17,0
150,I had a good conversation today,2024-07-18,0
1019,I feel hopeless about my future,2024-09-06,1
843,I enjoyed a nice walk outside,2024-12-29,0
1440,I feel like nobody understands me,2024-04-09,1
1597,Today was productive and fun,2024-11-19,0
880,I am excited about tomorrow,2024-05-09,0
298,I am excited about tomorrow,2024-12-19,0
889,I feel very sad and lonely,2024-06-19,1
589,I can't find joy in anything,2024-01-13,1
1990,I love playing sports,2024-01-14,0
1259,I can't find joy in anything,2024-09-30,1
1958,I feel very sad and lonely,2024-02-23,1
1549,I love playing sports,2024-08-06,0
1474,I feel empty inside,2024-02-19,1
619,I feel like nobody understands me,2024-05-08,1
877,I feel like nobody understands me,2024-08-23,1
1813,I feel very sad and lonely,2024-07-07,1
1392,I have no motivation anymore,2024-08-22,1
47,I am excited about tomorrow,2024-01-25,0
67,I had a great day today,2024-09-08,0
225,I feel empty inside,2024-02-06,1
240,Nothing makes me happy anymore,2024-04-30,1
80,I have no motivation anymore,2024-06-22,1
350,I watched a great movie today,2024-10-07,0
1585,I watched a great movie today,2024-07-08,0
1763,I feel very lonely these days,2024-02-06,1
1123,I feel happy and motivated,2024-06-17,0
399,I can't find joy in anything,2024-12-19,1
1636,I had a good conversation today,2024-11-19,0
727,I can't find joy in anything,2024-07-02,1
1168,I love playing sports,2024-08-31,0
697,Today was productive and fun,2024-05-12,0
124,I had a good conversation today,2024-06-06,0
503,I can't find joy in anything,2024-02-08,1
5,I feel happy and motivated,2024-07-28,0
1436,I have no motivation anymore,2024-05-27,1
1620,I love playing sports,2024-06-10,0
895,I had a great day today,2024-08-19,0
1129,I enjoyed a nice walk outside,2024-02-17,0
813,I feel very lonely these days,2024-09-22,1
1262,I watched a great movie today,2024-09-24,0
957,Life feels meaningless,2024-01-13,1
1330,I am excited about tomorrow,2024-08-27,0
917,I feel tired of everything,2024-11-05,1
141,I am excited about tomorrow,2024-07-07,0
1630,Life feels meaningless,2024-03-15,1
776,I watched a great movie today,2024-11-01,0
1852,I love playing sports,2024-12-19,0
847,I feel hopeless about my future,2024-01-20,1
1464,I feel very sad and lonely,2024-08-02,1
108,I had a great day today,2024-12-08,0
969,I have no motivation anymore,2024-04-27,1
1674,I have no motivation anymore,2024-09-25,1
1089,I feel very lonely these days,2024-05-28,1
163,I feel very lonely these days,2024-05-05,1
45,I love playing sports,2024-12-05,0
1623,Today was a relaxing day,2024-06-16,0
1640,I feel happy and motivated,2024-08-02,0
1554,I feel hopeless about my future,2024-07-31,1
1272,Today was a relaxing day,2024-08-07,0
991,Life feels meaningless,2024-06-25,1
32,I have no motivation anymore,2024-01-02,1
697,I feel empty inside,2024-04-22,1
502,I watched a great movie today,2024-08-09,0
637,I feel hopeless about my future,2024-08-25,1
806,I feel empty inside,2024-09-07,1
192,I have no motivation anymore,2024-03-16,1
19,I had a good conversation today,2024-12-11,0
439,Today was a relaxing day,2024-05-08,0
1861,Life feels meaningless,2024-06-19,1
742,Life feels meaningless,2024-07-20,1
242,Today was productive and fun,2024-01-02,0
1929,I had a good conversation today,2024-03-08,0
579,I love playing sports,2024-03-09,0
1933,I can't find joy in anything,2024-06-07,1
1905,Life feels meaningless,2024-01-18,1
1516,Today was productive and fun,2024-09-17,0
1610,I feel tired of everything,2024-03-28,1
496,I feel like nobody understands me,2024-02-28,1
633,I love playing sports,2024-03-09,0
772,I had a good conversation today,2024-10-17,0
543,Life feels meaningless,2024-12-23,1
483,I had a good conversation today,2024-01-26,0
1980,I enjoyed spending time with friends,2024-02-12,0
1795,Nothing makes me happy anymore,2024-06-22,1
624,Nothing makes me happy anymore,2024-07-03,1
376,Today was productive and fun,2024-09-23,0
929,I can't find joy in anything,2024-08-31,1
534,I watched a great movie today,2024-03-09,0
580,I am excited about tomorrow,2024-02-06,0
739,I feel happy and motivated,2024-03-30,0
1597,I feel tired of everything,2024-05-09,1
2,I love playing sports,2024-06-07,0
497,I can't find joy in anything,2024-03-17,1
421,I had a great day today,2024-09-09,0
1680,I enjoyed a nice walk outside,2024-06-09,0
858,Today was productive and fun,2024-09-03,0
1307,Life feels meaningless,2024-04-02,1
1487,I feel very lonely these days,2024-01-21,1
223,I feel hopeless about my future,2024-08-02,1
214,I feel very lonely these days,2024-10-26,1
1206,I enjoyed a nice walk outside,2024-03-18,0
757,I feel very lonely these days,2024-10-24,1
162,I had a good conversation today,2024-11-27,0
55,I feel like nobody understands me,2024-01-31,1
1710,Nothing makes me happy anymore,2024-09-20,1
1404,I enjoyed a nice walk outside,2024-08-21,0
1831,Today was productive and fun,2024-03-26,0
1988,I am excited about tomorrow,2024-05-18,0
1844,I had a good conversation today,2024-12-11,0
429,I had a great day today,2024-12-05,0
1167,I am excited about tomorrow,2024-06-27,0
542,I feel empty inside,2024-05-18,1
904,I had a good conversation today,2024-06-08,0
1483,I feel empty inside,2024-10-31,1
1814,I feel happy and motivated,2024-07-25,0
1341,I feel tired of everything,2024-04-26,1
1517,I can't find joy in anything,2024-02-09,1
1445,I feel like nobody understands me,2024-11-28,1
193,Nothing makes me happy anymore,2024-06-20,1
1041,Nothing makes me happy anymore,2024-02-15,1
614,I feel tired of everything,2024-07-11,1
1004,Today was productive and fun,2024-07-26,0
63,I feel like nobody understands me,2024-05-28,1
615,I feel empty inside,2024-12-23,1
586,I can't find joy in anything,2024-11-03,1
1401,I feel empty inside,2024-11-18,1
1953,I can't find joy in anything,2024-12-06,1
224,I feel very sad and lonely,2024-12-22,1
1945,I feel very lonely these days,2024-02-09,1
1550,I love playing sports,2024-07-04,0
680,Life feels meaningless,2024-07-23,1
703,I can't find joy in anything,2024-09-13,1
1229,Nothing makes me happy anymore,2024-03-03,1
806,I feel very lonely these days,2024-11-24,1
1221,Today was productive and fun,2024-04-23,0
1136,I enjoyed spending time with friends,2024-12-11,0
1835,Nothing makes me happy anymore,2024-01-20,1
1493,I feel very sad and lonely,2024-08-09,1
1872,I enjoyed a nice walk outside,2024-11-03,0
412,Today was productive and fun,2024-04-05,0
1083,I feel happy and motivated,2024-04-03,0
897,Today was a relaxing day,2024-06-09,0
632,I feel like nobody understands me,2024-09-23,1
860,I love playing sports,2024-09-04,0
1948,I feel happy and motivated,2024-07-10,0
969,I feel very sad and lonely,2024-05-31,1
381,I had a good conversation today,2024-01-27,0
75,I watched a great movie today,2024-06-26,0
1846,Today was a relaxing day,2024-02-25,0
1478,I feel tired of everything,2024-01-15,1
1890,I feel happy and motivated,2024-05-25,0
1392,Life feels meaningless,2024-08-26,1
1638,I feel like nobody understands me,2024-11-27,1
1875,I had a great day today,2024-02-12,0
1611,I feel like nobody understands me,2024-07-30,1
1951,I feel happy and motivated,2024-09-30,0
736,Nothing makes me happy anymore,2024-05-15,1
1288,I enjoyed a nice walk outside,2024-04-10,0
1632,I feel tired of everything,2024-09-19,1
435,I love playing sports,2024-11-04,0
762,I had a great day today,2024-04-28,0
910,I feel very sad and lonely,2024-12-01,1
1712,I can't find joy in anything,2024-04-20,1
221,I have no motivation anymore,2024-07-25,1
129,Nothing makes me happy anymore,2024-03-21,1
347,I had a great day today,2024-05-04,0
96,I feel very lonely these days,2024-10-01,1
816,Today was a relaxing day,2024-10-14,0
621,I feel hopeless about my future,2024-02-09,1
1975,I feel hopeless about my future,2024-07-23,1
686,I feel hopeless about my future,2024-03-07,1
1830,I feel hopeless about my future,2024-11-04,1
134,I have no motivation anymore,2024-07-04,1
1711,Nothing makes me happy anymore,2024-03-06,1
1614,I love playing sports,2024-04-25,0
947,I can't find joy in anything,2024-01-15,1
1970,I have no motivation anymore,2024-01-30,1
94,Today was productive and fun,2024-10-20,0
758,Life feels meaningless,2024-10-15,1
1220,I love playing sports,2024-05-17,0
1722,I enjoyed spending time with friends,2024-11-24,0
16,I enjoyed a nice walk outside,2024-09-22,0
814,Today was a relaxing day,2024-03-11,0
958,Today was a relaxing day,2024-07-27,0
603,I feel like nobody understands me,2024-07-09,1
665,Life feels meaningless,2024-06-28,1
1193,I had a good conversation today,2024-09-12,0
798,I had a good conversation today,2024-05-04,0
236,I feel like nobody understands me,2024-06-07,1
1126,I enjoyed spending time with friends,2024-04-14,0
1140,I can't find joy in anything,2024-09-07,1
1277,Life feels meaningless,2024-05-30,1
211,I am excited about tomorrow,2024-08-07,0
1880,I feel like nobody understands me,2024-02-26,1
272,I had a good conversation today,2024-09-23,0
1725,I had a great day today,2024-08-05,0
1318,Nothing makes me happy anymore,2024-06-20,1
1403,I am excited about tomorrow,2024-06-14,0
1890,I am excited about tomorrow,2024-01-29,0
954,I feel hopeless about my future,2024-05-07,1
1906,I feel hopeless about my future,2024-12-05,1
920,I feel hopeless about my future,2024-09-29,1
62,I can't find joy in anything,2024-08-27,1
1745,I am excited about tomorrow,2024-10-14,0
746,I love playing sports,2024-05-12,0
290,I watched a great movie today,2024-01-17,0
89,I had a good conversation today,2024-09-09,0
722,I watched a great movie today,2024-03-15,0
1765,I have no motivation anymore,2024-10-23,1
57,I had a great day today,2024-05-14,0
1066,I feel empty inside,2024-10-22,1
222,I feel very sad and lonely,2024-03-24,1
308,I feel tired of everything,2024-10-19,1
849,I feel tired of everything,2024-12-21,1
649,I feel tired of everything,2024-03-01,1
1930,Life feels meaningless,2024-04-20,1
634,I feel like nobody understands me,2024-08-15,1
1911,I enjoyed a nice walk outside,2024-12-08,0
25,I can't find joy in anything,2024-01-06,1
591,I enjoyed spending time with friends,2024-07-04,0
266,I watched a great movie today,2024-06-04,0
1756,I feel happy and motivated,2024-02-02,0
1742,I feel very sad and lonely,2024-06-03,1
1512,I am excited about tomorrow,2024-08-04,0
982,I had a great day today,2024-10-15,0
1795,I feel tired of everything,2024-07-11,1
1255,I had a great day today,2024-10-29,0
930,I have no motivation anymore,2024-07-17,1
1953,I enjoyed spending time with friends,2024-12-24,0
385,Today was a relaxing day,2024-05-24,0
987,Today was productive and fun,2024-04-11,0
1458,I enjoyed spending time with friends,2024-10-27,0
458,I love playing sports,2024-07-17,0
1467,I feel hopeless about my future,2024-10-27,1
1550,I feel empty inside,2024-05-14,1
1994,Life feels meaningless,2024-07-25,1
1361,Life feels meaningless,2024-11-20,1
856,I had a great day today,2024-03-14,0
894,I have no motivation anymore,2024-02-07,1
1030,I feel like nobody understands me,2024-07-07,1
67,I have no motivation anymore,2024-07-31,1
298,I watched a great movie today,2024-06-30,0
1305,I watched a great movie today,2024-08-15,0
1770,I had a good conversation today,2024-02-16,0
370,I feel happy and motivated,2024-02-29,0
150,I feel tired of everything,2024-03-05,1
1264,I feel very lonely these days,2024-08-26,1
822,Today was a relaxing day,2024-05-18,0
915,Today was a relaxing day,2024-11-25,0
1002,I feel like nobody understands me,2024-11-29,1
864,I feel tired of everything,2024-05-02,1
577,Today was productive and fun,2024-10-10,0
38,Life feels meaningless,2024-11-26,1
796,I am excited about tomorrow,2024-08-10,0
1074,I feel empty inside,2024-06-14,1
909,Today was a relaxing day,2024-04-26,0
618,Today was productive and fun,2024-04-06,0
1213,I watched a great movie today,2024-10-10,0
991,I have no motivation anymore,2024-08-27,1
1342,I feel tired of everything,2024-04-07,1
974,Today was productive and fun,2024-09-20,0
63,I feel hopeless about my future,2024-04-30,1
1468,I enjoyed spending time with friends,2024-02-20,0
1730,I enjoyed spending time with friends,2024-01-19,0
696,I feel empty inside,2024-04-21,1
60,I feel happy and motivated,2024-12-14,0
1477,I am excited about tomorrow,2024-08-17,0
1467,I feel happy and motivated,2024-07-25,0
298,I enjoyed spending time with friends,2024-06-16,0
415,I love playing sports,2024-10-31,0
915,I love playing sports,2024-11-28,0
268,I feel like nobody understands me,2024-03-16,1
792,I feel very sad and lonely,2024-08-11,1
1936,Life feels meaningless,2024-02-11,1
1146,I am excited about tomorrow,2024-01-16,0
1133,I feel very lonely these days,2024-12-17,1
1601,I feel very sad and lonely,2024-10-24,1
1750,Nothing makes me happy anymore,2024-12-16,1
1982,I have no motivation anymore,2024-11-10,1
1939,Nothing makes me happy anymore,2024-10-30,1
447,I had a great day today,2024-06-16,0
1077,I feel hopeless about my future,2024-09-26,1
1367,I had a good conversation today,2024-01-21,0
1340,I watched a great movie today,2024-09-20,0
1374,I feel like nobody understands me,2024-09-03,1
130,Today was productive and fun,2024-11-19,0
212,I feel empty inside,2024-01-08,1
275,Today was a relaxing day,2024-06-14,0
1996,I watched a great movie today,2024-03-11,0
759,I watched a great movie today,2024-07-13,0
702,I feel happy and motivated,2024-03-01,0
287,I feel tired of everything,2024-05-22,1
814,I feel empty inside,2024-02-15,1
257,I feel very lonely these days,2024-06-17,1
1284,I feel like nobody understands me,2024-09-04,1
364,I watched a great movie today,2024-06-25,0
1169,Nothing makes me happy anymore,2024-09-27,1
623,I had a great day today,2024-07-16,0
194,I feel happy and motivated,2024-01-18,0
19,I have no motivation anymore,2024-01-24,1
1970,I am excited about tomorrow,2024-11-04,0
545,I can't find joy in anything,2024-09-21,1
919,I had a good conversation today,2024-05-18,0
1422,Life feels meaningless,2024-09-28,1
162,I am excited about tomorrow,2024-11-24,0
1455,I love playing sports,2024-04-25,0
1813,I enjoyed a nice walk outside,2024-04-22,0
1544,I watched a great movie today,2024-09-08,0
1883,I am excited about tomorrow,2024-03-16,0
791,I feel tired of everything,2024-09-08,1
1451,I can't find joy in anything,2024-04-10,1
1114,I enjoyed spending time with friends,2024-10-08,0
1759,I can't find joy in anything,2024-04-01,1
1548,I feel like nobody understands me,2024-09-12,1
